Dec 15 17:06:12 	160.8MiB / 1.952GiB	8.05%	38.87%
Dec 15 17:06:14 	159.3MiB / 1.952GiB	7.97%	39.43%
Dec 15 17:06:16 	165.4MiB / 1.952GiB	8.28%	39.66%
Dec 15 17:06:18 	166.3MiB / 1.952GiB	8.32%	38.73%
Dec 15 17:06:20 	168.2MiB / 1.952GiB	8.42%	62.59%
Dec 15 17:06:22 	168.2MiB / 1.952GiB	8.41%	37.09%
Dec 15 17:06:24 	166.9MiB / 1.952GiB	8.35%	41.16%
Dec 15 17:06:27 	166.8MiB / 1.952GiB	8.35%	32.55%
Dec 15 17:06:29 	168.5MiB / 1.952GiB	8.43%	61.52%
Dec 15 17:06:31 	168MiB / 1.952GiB	8.40%	35.23%
Dec 15 17:06:33 	167.1MiB / 1.952GiB	8.36%	36.74%
Dec 15 17:06:35 	167.2MiB / 1.952GiB	8.36%	39.70%
Dec 15 17:06:37 	165.1MiB / 1.952GiB	8.26%	39.71%
Dec 15 17:06:39 	165MiB / 1.952GiB	8.25%	34.22%
Dec 15 17:06:41 	165MiB / 1.952GiB	8.25%	37.88%
