Dec 15 17:21:21 	123.4MiB / 1.952GiB	6.18%	88.33%
Dec 15 17:21:23 	123.4MiB / 1.952GiB	6.18%	76.85%
Dec 15 17:21:25 	122.4MiB / 1.952GiB	6.13%	71.35%
Dec 15 17:21:28 	122.4MiB / 1.952GiB	6.13%	67.85%
Dec 15 17:21:30 	120.4MiB / 1.952GiB	6.03%	70.22%
Dec 15 17:21:32 	120.4MiB / 1.952GiB	6.03%	88.44%
Dec 15 17:21:34 	120.4MiB / 1.952GiB	6.03%	73.95%
Dec 15 17:21:36 	119.6MiB / 1.952GiB	5.98%	70.16%
Dec 15 17:21:38 	119.6MiB / 1.952GiB	5.98%	66.19%
Dec 15 17:21:40 	119.6MiB / 1.952GiB	5.98%	68.76%
Dec 15 17:21:42 	117.6MiB / 1.952GiB	5.88%	67.89%
Dec 15 17:21:44 	117.4MiB / 1.952GiB	5.88%	82.75%
Dec 15 17:21:47 	118.3MiB / 1.952GiB	5.92%	0.74%
Dec 15 17:21:49 	117MiB / 1.952GiB	5.85%	59.91%
Dec 15 17:21:51 	116.9MiB / 1.952GiB	5.85%	62.94%
Dec 15 17:21:53 	116.9MiB / 1.952GiB	5.85%	59.71%
Dec 15 17:21:55 	113.9MiB / 1.952GiB	5.70%	54.35%
Dec 15 17:21:57 	113.9MiB / 1.952GiB	5.70%	76.76%
Dec 15 17:21:59 	114MiB / 1.952GiB	5.70%	70.52%
Dec 15 17:22:01 	113.9MiB / 1.952GiB	5.70%	62.67%
Dec 15 17:22:04 	111.9MiB / 1.952GiB	5.60%	66.68%
Dec 15 17:22:06 	111.9MiB / 1.952GiB	5.60%	77.44%
Dec 15 17:22:08 	111MiB / 1.952GiB	5.55%	73.49%
Dec 15 17:22:10 	110.9MiB / 1.952GiB	5.55%	56.47%
Dec 15 17:22:12 	109MiB / 1.952GiB	5.45%	69.65%
Dec 15 17:22:14 	109MiB / 1.952GiB	5.45%	68.34%
Dec 15 17:22:16 	108.9MiB / 1.952GiB	5.45%	66.37%
Dec 15 17:22:18 	108.9MiB / 1.952GiB	5.45%	74.21%
Dec 15 17:22:20 	106.9MiB / 1.952GiB	5.35%	70.43%
Dec 15 17:22:23 	106.9MiB / 1.952GiB	5.35%	73.14%
Dec 15 17:22:25 	107MiB / 1.952GiB	5.35%	64.84%
Dec 15 17:22:27 	107.7MiB / 1.952GiB	5.39%	1.04%
Dec 15 17:22:29 	106.7MiB / 1.952GiB	5.34%	60.95%
Dec 15 17:22:31 	104.8MiB / 1.952GiB	5.24%	64.57%
Dec 15 17:22:33 	104.7MiB / 1.952GiB	5.24%	66.96%
Dec 15 17:22:35 	103.2MiB / 1.952GiB	5.16%	70.00%
Dec 15 17:22:38 	103.2MiB / 1.952GiB	5.16%	68.00%
Dec 15 17:22:40 	102.8MiB / 1.952GiB	5.14%	74.60%
Dec 15 17:22:42 	102.8MiB / 1.952GiB	5.14%	82.63%
Dec 15 17:22:44 	102.1MiB / 1.952GiB	5.11%	69.84%
Dec 15 17:22:46 	102.1MiB / 1.952GiB	5.11%	78.33%
Dec 15 17:22:48 	101.6MiB / 1.952GiB	5.09%	62.63%
Dec 15 17:22:50 	101.6MiB / 1.952GiB	5.09%	70.63%
Dec 15 17:22:52 	101.1MiB / 1.952GiB	5.06%	74.67%
Dec 15 17:22:55 	101.1MiB / 1.952GiB	5.06%	76.96%
Dec 15 17:22:57 	100.6MiB / 1.952GiB	5.04%	61.52%
Dec 15 17:22:59 	100.6MiB / 1.952GiB	5.04%	74.59%
Dec 15 17:23:01 	100.3MiB / 1.952GiB	5.02%	73.55%
Dec 15 17:23:03 	99.64MiB / 1.952GiB	4.99%	65.97%
Dec 15 17:23:05 	100.5MiB / 1.952GiB	5.03%	32.30%
Dec 15 17:23:07 	99.75MiB / 1.952GiB	4.99%	23.95%
Dec 15 17:23:09 	98.04MiB / 1.952GiB	4.90%	79.25%
Dec 15 17:23:12 	98.04MiB / 1.952GiB	4.90%	81.68%
Dec 15 17:23:14 	97.64MiB / 1.952GiB	4.89%	78.31%
Dec 15 17:23:16 	97.64MiB / 1.952GiB	4.89%	80.26%
Dec 15 17:23:18 	97.11MiB / 1.952GiB	4.86%	89.65%
Dec 15 17:23:20 	96.61MiB / 1.952GiB	4.83%	74.92%
Dec 15 17:23:22 	96.5MiB / 1.952GiB	4.83%	82.87%
Dec 15 17:23:24 	96MiB / 1.952GiB	4.80%	80.28%
Dec 15 17:23:26 	95.5MiB / 1.952GiB	4.78%	69.81%
Dec 15 17:23:29 	95.5MiB / 1.952GiB	4.78%	67.88%
Dec 15 17:23:31 	94MiB / 1.952GiB	4.70%	81.54%
Dec 15 17:23:33 	93.5MiB / 1.952GiB	4.68%	79.88%
Dec 15 17:23:35 	94.44MiB / 1.952GiB	4.72%	34.54%
Dec 15 17:23:37 	93.7MiB / 1.952GiB	4.69%	36.20%
Dec 15 17:23:39 	93.75MiB / 1.952GiB	4.69%	49.91%
Dec 15 17:23:41 	93.99MiB / 1.952GiB	4.70%	76.33%
Dec 15 17:23:44 	93.49MiB / 1.952GiB	4.68%	72.06%
Dec 15 17:23:46 	93.57MiB / 1.952GiB	4.68%	80.32%
Dec 15 17:23:48 	93.57MiB / 1.952GiB	4.68%	74.56%
Dec 15 17:23:50 	93.17MiB / 1.952GiB	4.66%	72.26%
Dec 15 17:23:52 	92.93MiB / 1.952GiB	4.65%	74.56%
Dec 15 17:23:54 	93.05MiB / 1.952GiB	4.66%	76.36%
Dec 15 17:23:56 	93.05MiB / 1.952GiB	4.66%	72.95%
Dec 15 17:23:58 	92.93MiB / 1.952GiB	4.65%	76.64%
Dec 15 17:24:01 	92.93MiB / 1.952GiB	4.65%	73.86%
Dec 15 17:24:03 	93.18MiB / 1.952GiB	4.66%	85.79%
Dec 15 17:24:05 	93.07MiB / 1.952GiB	4.66%	76.61%
Dec 15 17:24:07 	92.95MiB / 1.952GiB	4.65%	54.59%
Dec 15 17:24:09 	92.95MiB / 1.952GiB	4.65%	62.90%
Dec 15 17:24:11 	93.7MiB / 1.952GiB	4.69%	0.86%
Dec 15 17:24:13 	93.28MiB / 1.952GiB	4.67%	61.87%
Dec 15 17:24:15 	93.28MiB / 1.952GiB	4.67%	80.10%
Dec 15 17:24:18 	93.13MiB / 1.952GiB	4.66%	67.94%
Dec 15 17:24:20 	93.08MiB / 1.952GiB	4.66%	71.30%
Dec 15 17:24:22 	92.96MiB / 1.952GiB	4.65%	62.84%
Dec 15 17:24:24 	92.96MiB / 1.952GiB	4.65%	79.11%
Dec 15 17:24:26 	92.96MiB / 1.952GiB	4.65%	68.24%
Dec 15 17:24:28 	92.96MiB / 1.952GiB	4.65%	75.21%
Dec 15 17:24:30 	91.96MiB / 1.952GiB	4.60%	72.40%
Dec 15 17:24:32 	91.96MiB / 1.952GiB	4.60%	77.66%
Dec 15 17:24:34 	91.96MiB / 1.952GiB	4.60%	64.17%
Dec 15 17:24:37 	91.95MiB / 1.952GiB	4.60%	72.74%
Dec 15 17:24:39 	91.95MiB / 1.952GiB	4.60%	64.37%
Dec 15 17:24:41 	91.95MiB / 1.952GiB	4.60%	53.50%
Dec 15 17:24:43 	92.08MiB / 1.952GiB	4.61%	65.64%
Dec 15 17:24:45 	91.07MiB / 1.952GiB	4.56%	71.21%
Dec 15 17:24:47 	90.96MiB / 1.952GiB	4.55%	76.26%
Dec 15 17:24:49 	91.65MiB / 1.952GiB	4.59%	14.82%
Dec 15 17:24:51 	91.21MiB / 1.952GiB	4.56%	42.57%
Dec 15 17:24:53 	91.02MiB / 1.952GiB	4.55%	70.39%
Dec 15 17:24:56 	90.26MiB / 1.952GiB	4.52%	70.21%
Dec 15 17:24:58 	90.26MiB / 1.952GiB	4.52%	85.26%
Dec 15 17:25:00 	90.23MiB / 1.952GiB	4.51%	79.34%
Dec 15 17:25:02 	90.23MiB / 1.952GiB	4.51%	72.64%
Dec 15 17:25:04 	90.23MiB / 1.952GiB	4.51%	73.64%
Dec 15 17:25:06 	90.23MiB / 1.952GiB	4.51%	73.51%
Dec 15 17:25:08 	89.22MiB / 1.952GiB	4.46%	79.21%
Dec 15 17:25:10 	89.22MiB / 1.952GiB	4.46%	78.22%
Dec 15 17:25:12 	89.22MiB / 1.952GiB	4.46%	83.93%
Dec 15 17:25:15 	89.22MiB / 1.952GiB	4.46%	62.40%
Dec 15 17:25:17 	89.23MiB / 1.952GiB	4.46%	67.25%
Dec 15 17:25:19 	89.23MiB / 1.952GiB	4.46%	63.18%
Dec 15 17:25:21 	89.6MiB / 1.952GiB	4.48%	71.53%
Dec 15 17:25:23 	89.48MiB / 1.952GiB	4.48%	83.48%
Dec 15 17:25:25 	90.15MiB / 1.952GiB	4.51%	21.00%
Dec 15 17:25:27 	89.61MiB / 1.952GiB	4.48%	37.92%
Dec 15 17:25:29 	89.46MiB / 1.952GiB	4.48%	74.18%
Dec 15 17:25:31 	89.59MiB / 1.952GiB	4.48%	69.08%
Dec 15 17:25:34 	89.44MiB / 1.952GiB	4.47%	82.93%
Dec 15 17:25:36 	89.42MiB / 1.952GiB	4.47%	83.06%
Dec 15 17:25:38 	89.42MiB / 1.952GiB	4.47%	85.34%
Dec 15 17:25:40 	89.42MiB / 1.952GiB	4.47%	68.98%
Dec 15 17:25:42 	89.42MiB / 1.952GiB	4.47%	87.44%
Dec 15 17:25:44 	89.42MiB / 1.952GiB	4.47%	76.88%
Dec 15 17:25:46 	89.42MiB / 1.952GiB	4.47%	71.86%
Dec 15 17:25:48 	89.42MiB / 1.952GiB	4.47%	72.29%
Dec 15 17:25:50 	89.42MiB / 1.952GiB	4.47%	75.48%
Dec 15 17:25:52 	89.42MiB / 1.952GiB	4.47%	82.52%
Dec 15 17:25:55 	90.13MiB / 1.952GiB	4.51%	10.28%
Dec 15 17:25:57 	90.61MiB / 1.952GiB	4.53%	36.76%
Dec 15 17:25:59 	90.41MiB / 1.952GiB	4.52%	0.96%
Dec 15 17:26:01 	89.56MiB / 1.952GiB	4.48%	67.66%
Dec 15 17:26:03 	90.31MiB / 1.952GiB	4.52%	64.76%
Dec 15 17:26:05 	90.12MiB / 1.952GiB	4.51%	77.12%
Dec 15 17:26:07 	90.33MiB / 1.952GiB	4.52%	75.22%
Dec 15 17:26:09 	90.21MiB / 1.952GiB	4.51%	77.43%
Dec 15 17:26:11 	91.66MiB / 1.952GiB	4.59%	81.63%
Dec 15 17:26:13 	91.66MiB / 1.952GiB	4.59%	85.42%
Dec 15 17:26:15 	91.5MiB / 1.952GiB	4.58%	86.61%
Dec 15 17:26:18 	91.45MiB / 1.952GiB	4.58%	68.78%
Dec 15 17:26:20 	92.01MiB / 1.952GiB	4.60%	85.86%
Dec 15 17:26:22 	92.13MiB / 1.952GiB	4.61%	71.06%
Dec 15 17:26:24 	91.37MiB / 1.952GiB	4.57%	83.44%
Dec 15 17:26:26 	91.45MiB / 1.952GiB	4.58%	90.53%
Dec 15 17:26:28 	91.35MiB / 1.952GiB	4.57%	90.70%
Dec 15 17:26:30 	92.49MiB / 1.952GiB	4.63%	31.65%
Dec 15 17:26:32 	91.85MiB / 1.952GiB	4.60%	31.39%
Dec 15 17:26:34 	92.1MiB / 1.952GiB	4.61%	82.79%
Dec 15 17:26:36 	92MiB / 1.952GiB	4.60%	78.63%
Dec 15 17:26:39 	91.89MiB / 1.952GiB	4.60%	75.72%
Dec 15 17:26:41 	91.89MiB / 1.952GiB	4.60%	83.12%
Dec 15 17:26:43 	91.88MiB / 1.952GiB	4.60%	79.21%
Dec 15 17:26:45 	92.05MiB / 1.952GiB	4.61%	70.70%
Dec 15 17:26:47 	90.96MiB / 1.952GiB	4.55%	75.82%
Dec 15 17:26:49 	90.96MiB / 1.952GiB	4.55%	80.83%
Dec 15 17:26:51 	91.09MiB / 1.952GiB	4.56%	69.85%
Dec 15 17:26:53 	91.57MiB / 1.952GiB	4.58%	74.02%
Dec 15 17:26:55 	91.23MiB / 1.952GiB	4.56%	70.31%
Dec 15 17:26:57 	91.11MiB / 1.952GiB	4.56%	61.24%
Dec 15 17:27:00 	91.11MiB / 1.952GiB	4.56%	73.34%
Dec 15 17:27:02 	92.36MiB / 1.952GiB	4.62%	79.20%
Dec 15 17:27:04 	93.04MiB / 1.952GiB	4.65%	79.35%
Dec 15 17:27:06 	92.98MiB / 1.952GiB	4.65%	1.10%
Dec 15 17:27:08 	92.37MiB / 1.952GiB	4.62%	72.46%
Dec 15 17:27:10 	92.38MiB / 1.952GiB	4.62%	74.43%
Dec 15 17:27:12 	92.35MiB / 1.952GiB	4.62%	75.14%
Dec 15 17:27:14 	92.35MiB / 1.952GiB	4.62%	80.23%
Dec 15 17:27:16 	92.57MiB / 1.952GiB	4.63%	76.28%
Dec 15 17:27:19 	93.64MiB / 1.952GiB	4.68%	84.52%
Dec 15 17:27:21 	93.09MiB / 1.952GiB	4.66%	73.84%
Dec 15 17:27:23 	92.98MiB / 1.952GiB	4.65%	72.98%
Dec 15 17:27:25 	92.99MiB / 1.952GiB	4.65%	74.24%
Dec 15 17:27:27 	95.08MiB / 1.952GiB	4.76%	75.28%
Dec 15 17:27:29 	94.83MiB / 1.952GiB	4.74%	75.23%
Dec 15 17:27:31 	94.83MiB / 1.952GiB	4.74%	76.75%
Dec 15 17:27:33 	94.84MiB / 1.952GiB	4.75%	80.55%
Dec 15 17:27:35 	94.73MiB / 1.952GiB	4.74%	61.01%
Dec 15 17:27:38 	95.45MiB / 1.952GiB	4.78%	11.07%
Dec 15 17:27:40 	94.31MiB / 1.952GiB	4.72%	48.24%
Dec 15 17:27:42 	94.96MiB / 1.952GiB	4.75%	74.37%
Dec 15 17:27:44 	94.8MiB / 1.952GiB	4.74%	80.50%
Dec 15 17:27:46 	94.79MiB / 1.952GiB	4.74%	55.58%
Dec 15 17:27:48 	94.78MiB / 1.952GiB	4.74%	88.08%
Dec 15 17:27:50 	94.78MiB / 1.952GiB	4.74%	67.81%
Dec 15 17:27:52 	94.78MiB / 1.952GiB	4.74%	80.01%
Dec 15 17:27:54 	92.95MiB / 1.952GiB	4.65%	72.80%
Dec 15 17:27:57 	92.93MiB / 1.952GiB	4.65%	64.93%
Dec 15 17:27:59 	92.93MiB / 1.952GiB	4.65%	77.27%
Dec 15 17:28:01 	92.93MiB / 1.952GiB	4.65%	81.25%
Dec 15 17:28:03 	92.84MiB / 1.952GiB	4.64%	76.60%
Dec 15 17:28:05 	92.84MiB / 1.952GiB	4.64%	66.30%
Dec 15 17:28:07 	92.84MiB / 1.952GiB	4.64%	76.16%
Dec 15 17:28:09 	92.84MiB / 1.952GiB	4.64%	76.99%
Dec 15 17:28:11 	92.84MiB / 1.952GiB	4.64%	83.14%
Dec 15 17:28:14 	93.66MiB / 1.952GiB	4.69%	34.66%
Dec 15 17:28:16 	92.87MiB / 1.952GiB	4.65%	31.25%
Dec 15 17:28:18 	93.59MiB / 1.952GiB	4.68%	1.00%
Dec 15 17:28:20 	94.09MiB / 1.952GiB	4.71%	75.19%
Dec 15 17:28:22 	94.16MiB / 1.952GiB	4.71%	78.47%
Dec 15 17:28:24 	94.13MiB / 1.952GiB	4.71%	69.35%
Dec 15 17:28:26 	94.26MiB / 1.952GiB	4.72%	69.58%
Dec 15 17:28:28 	94.11MiB / 1.952GiB	4.71%	71.67%
Dec 15 17:28:31 	94.34MiB / 1.952GiB	4.72%	80.25%
Dec 15 17:28:33 	94.19MiB / 1.952GiB	4.71%	79.99%
Dec 15 17:28:35 	94.2MiB / 1.952GiB	4.71%	68.05%
Dec 15 17:28:37 	94.2MiB / 1.952GiB	4.71%	80.02%
Dec 15 17:28:39 	94.2MiB / 1.952GiB	4.71%	82.69%
Dec 15 17:28:41 	94.2MiB / 1.952GiB	4.71%	81.44%
Dec 15 17:28:43 	94.2MiB / 1.952GiB	4.71%	82.60%
Dec 15 17:28:45 	94.2MiB / 1.952GiB	4.71%	85.80%
Dec 15 17:28:47 	94.32MiB / 1.952GiB	4.72%	64.61%
Dec 15 17:28:50 	94.21MiB / 1.952GiB	4.71%	68.56%
Dec 15 17:28:52 	95.04MiB / 1.952GiB	4.76%	37.02%
Dec 15 17:28:54 	102.1MiB / 1.952GiB	5.11%	40.18%
Dec 15 17:28:56 	108.5MiB / 1.952GiB	5.43%	60.24%
Dec 15 17:28:58 	108.4MiB / 1.952GiB	5.42%	63.30%
Dec 15 17:29:00 	101MiB / 1.952GiB	5.05%	77.87%
Dec 15 17:29:02 	100.9MiB / 1.952GiB	5.05%	79.05%
Dec 15 17:29:04 	100.6MiB / 1.952GiB	5.03%	79.70%
Dec 15 17:29:07 	100.6MiB / 1.952GiB	5.03%	74.71%
Dec 15 17:29:09 	100.6MiB / 1.952GiB	5.03%	60.59%
Dec 15 17:29:11 	100.6MiB / 1.952GiB	5.03%	69.96%
Dec 15 17:29:13 	100.6MiB / 1.952GiB	5.03%	70.48%
Dec 15 17:29:15 	100.6MiB / 1.952GiB	5.03%	70.35%
Dec 15 17:29:17 	100.6MiB / 1.952GiB	5.03%	62.02%
Dec 15 17:29:19 	100.6MiB / 1.952GiB	5.03%	63.16%
Dec 15 17:29:21 	100.7MiB / 1.952GiB	5.04%	74.66%
Dec 15 17:29:23 	100.7MiB / 1.952GiB	5.04%	73.13%
Dec 15 17:29:26 	100.7MiB / 1.952GiB	5.04%	76.22%
Dec 15 17:29:28 	102MiB / 1.952GiB	5.10%	67.03%
Dec 15 17:29:30 	101.9MiB / 1.952GiB	5.10%	60.78%
Dec 15 17:29:32 	102.4MiB / 1.952GiB	5.13%	0.77%
Dec 15 17:29:34 	101.9MiB / 1.952GiB	5.10%	66.01%
Dec 15 17:29:36 	102MiB / 1.952GiB	5.10%	71.59%
Dec 15 17:29:38 	102MiB / 1.952GiB	5.10%	79.38%
Dec 15 17:29:40 	101.9MiB / 1.952GiB	5.10%	62.51%
Dec 15 17:29:42 	102.1MiB / 1.952GiB	5.11%	75.79%
Dec 15 17:29:45 	101.9MiB / 1.952GiB	5.10%	59.78%
Dec 15 17:29:47 	102.1MiB / 1.952GiB	5.11%	73.06%
Dec 15 17:29:49 	102.1MiB / 1.952GiB	5.11%	70.97%
Dec 15 17:29:51 	101.5MiB / 1.952GiB	5.08%	79.25%
Dec 15 17:29:53 	101.5MiB / 1.952GiB	5.08%	80.01%
Dec 15 17:29:55 	101.5MiB / 1.952GiB	5.08%	81.20%
Dec 15 17:29:57 	101.5MiB / 1.952GiB	5.08%	84.13%
Dec 15 17:29:59 	101.5MiB / 1.952GiB	5.08%	83.67%
Dec 15 17:30:01 	101.5MiB / 1.952GiB	5.08%	80.24%
Dec 15 17:30:04 	101.4MiB / 1.952GiB	5.07%	52.00%
Dec 15 17:30:06 	102.3MiB / 1.952GiB	5.12%	46.62%
Dec 15 17:30:08 	101.5MiB / 1.952GiB	5.08%	16.90%
Dec 15 17:30:10 	102.3MiB / 1.952GiB	5.12%	87.70%
Dec 15 17:30:12 	102.2MiB / 1.952GiB	5.11%	67.20%
Dec 15 17:30:14 	102.1MiB / 1.952GiB	5.11%	80.51%
Dec 15 17:30:16 	102.1MiB / 1.952GiB	5.11%	75.77%
Dec 15 17:30:18 	102.1MiB / 1.952GiB	5.11%	79.10%
Dec 15 17:30:20 	102.1MiB / 1.952GiB	5.11%	76.04%
Dec 15 17:30:23 	102.1MiB / 1.952GiB	5.11%	76.53%
Dec 15 17:30:25 	102.1MiB / 1.952GiB	5.11%	81.66%
Dec 15 17:30:27 	102.1MiB / 1.952GiB	5.11%	81.69%
Dec 15 17:30:29 	102.1MiB / 1.952GiB	5.11%	81.34%
Dec 15 17:30:31 	102.1MiB / 1.952GiB	5.11%	75.96%
Dec 15 17:30:33 	102.1MiB / 1.952GiB	5.11%	65.88%
Dec 15 17:30:35 	102.1MiB / 1.952GiB	5.11%	74.11%
Dec 15 17:30:37 	101.1MiB / 1.952GiB	5.06%	85.47%
Dec 15 17:30:39 	101.9MiB / 1.952GiB	5.10%	50.16%
Dec 15 17:30:42 	101.8MiB / 1.952GiB	5.09%	18.93%
Dec 15 17:30:44 	102.8MiB / 1.952GiB	5.14%	42.67%
Dec 15 17:30:46 	104MiB / 1.952GiB	5.20%	75.98%
Dec 15 17:30:48 	103.8MiB / 1.952GiB	5.19%	67.27%
Dec 15 17:30:50 	103.8MiB / 1.952GiB	5.19%	63.40%
Dec 15 17:30:52 	103.9MiB / 1.952GiB	5.20%	59.54%
Dec 15 17:30:54 	103.9MiB / 1.952GiB	5.20%	79.32%
Dec 15 17:30:56 	103.8MiB / 1.952GiB	5.19%	84.75%
Dec 15 17:30:58 	103.8MiB / 1.952GiB	5.19%	83.02%
Dec 15 17:31:01 	103.8MiB / 1.952GiB	5.19%	77.47%
Dec 15 17:31:03 	103.8MiB / 1.952GiB	5.19%	83.38%
Dec 15 17:31:05 	103.9MiB / 1.952GiB	5.20%	82.48%
Dec 15 17:31:07 	103.8MiB / 1.952GiB	5.19%	81.77%
Dec 15 17:31:09 	103.9MiB / 1.952GiB	5.20%	78.02%
Dec 15 17:31:11 	103.8MiB / 1.952GiB	5.19%	79.25%
Dec 15 17:31:13 	103.9MiB / 1.952GiB	5.20%	70.00%
Dec 15 17:31:15 	105MiB / 1.952GiB	5.25%	81.68%
Dec 15 17:31:17 	105.5MiB / 1.952GiB	5.28%	1.28%
Dec 15 17:31:20 	101.8MiB / 1.952GiB	5.09%	77.88%
