Dec 15 16:37:38 	1.185GiB / 1.952GiB	60.70%	146.83%
Dec 15 16:37:41 	1.185GiB / 1.952GiB	60.70%	181.70%
Dec 15 16:37:43 	1.186GiB / 1.952GiB	60.76%	34.51%
Dec 15 16:37:45 	1.186GiB / 1.952GiB	60.74%	91.30%
Dec 15 16:37:47 	1.186GiB / 1.952GiB	60.75%	122.76%
Dec 15 16:37:49 	1.197GiB / 1.952GiB	61.35%	200.29%
Dec 15 16:37:51 	1.186GiB / 1.952GiB	60.75%	5.20%
Dec 15 16:37:53 	1.186GiB / 1.952GiB	60.75%	192.71%
Dec 15 16:37:55 	1.185GiB / 1.952GiB	60.73%	74.93%
Dec 15 16:37:57 	1.187GiB / 1.952GiB	60.79%	24.63%
Dec 15 16:37:59 	1.186GiB / 1.952GiB	60.74%	172.92%
Dec 15 16:38:02 	1.191GiB / 1.952GiB	61.01%	203.30%
Dec 15 16:38:04 	1.191GiB / 1.952GiB	61.01%	4.63%
Dec 15 16:38:06 	1.185GiB / 1.952GiB	60.69%	156.44%
Dec 15 16:38:08 	1.185GiB / 1.952GiB	60.69%	197.75%
Dec 15 16:38:10 	1.184GiB / 1.952GiB	60.68%	4.77%
Dec 15 16:38:12 	1.186GiB / 1.952GiB	60.75%	197.98%
Dec 15 16:38:14 	1.186GiB / 1.952GiB	60.75%	161.48%
Dec 15 16:38:16 	1.185GiB / 1.952GiB	60.71%	4.63%
Dec 15 16:38:18 	1.19GiB / 1.952GiB	60.99%	207.05%
Dec 15 16:38:20 	1.186GiB / 1.952GiB	60.75%	144.18%
Dec 15 16:38:23 	1.197GiB / 1.952GiB	61.33%	52.00%
Dec 15 16:38:25 	1.185GiB / 1.952GiB	60.73%	64.72%
Dec 15 16:38:27 	1.19GiB / 1.952GiB	60.95%	217.19%
Dec 15 16:38:29 	1.185GiB / 1.952GiB	60.72%	4.76%
Dec 15 16:38:31 	1.185GiB / 1.952GiB	60.72%	192.78%
Dec 15 16:38:33 	1.185GiB / 1.952GiB	60.72%	191.99%
Dec 15 16:38:35 	1.186GiB / 1.952GiB	60.75%	4.85%
Dec 15 16:38:37 	1.19GiB / 1.952GiB	60.94%	186.91%
Dec 15 16:38:39 	1.185GiB / 1.952GiB	60.73%	175.49%
Dec 15 16:38:41 	1.185GiB / 1.952GiB	60.73%	4.28%
Dec 15 16:38:44 	1.186GiB / 1.952GiB	60.74%	201.41%
Dec 15 16:38:46 	1.186GiB / 1.952GiB	60.76%	49.74%
Dec 15 16:38:48 	1.186GiB / 1.952GiB	60.75%	4.20%
Dec 15 16:38:50 	1.185GiB / 1.952GiB	60.72%	4.76%
Dec 15 16:38:52 	1.185GiB / 1.952GiB	60.72%	4.25%
Dec 15 16:38:54 	1.185GiB / 1.952GiB	60.72%	4.40%
Dec 15 16:38:56 	1.185GiB / 1.952GiB	60.72%	4.61%
Dec 15 16:38:58 	1.185GiB / 1.952GiB	60.72%	4.63%
